trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.7, 'e': 0.8310273589761731}",30,15,-18.957686778624726,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
186,False,"{'a': 0.7, 'e': 0.8301963316171969}",20,0,-66.80739125732663,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
187,False,"{'a': 0.7, 'e': 0.8293661352855797}",25,0,-72.14308779313204,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
188,False,"{'a': 0.7, 'e': 0.8285367691502941}",20,0,-80.56515366865487,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
189,False,"{'a': 0.7, 'e': 0.8277082323811439}",30,18,0.8337779809788366,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.7, 'e': 0.8268805241487627}",25,0,-129.80321384939643,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
191,False,"{'a': 0.7, 'e': 0.8260536436246139}",20,0,-45.83241471453174,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
192,False,"{'a': 0.7, 'e': 0.8252275899809893}",20,0,-20.279931741374725,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
193,False,"{'a': 0.7, 'e': 0.8244023623910083}",25,12,-4.8032615188037955,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.7, 'e': 0.8235779600286173}",20,0,-112.98320223994966,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
195,False,"{'a': 0.7, 'e': 0.8227543820685886}",20,0,-32.82024785031914,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
196,False,"{'a': 0.7, 'e': 0.8219316276865201}",20,0,-74.64168465587638,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
197,False,"{'a': 0.7, 'e': 0.8211096960588335}",20,0,-139.8972794186094,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
198,False,"{'a': 0.7, 'e': 0.8202885863627747}",25,0,-26.021758572861504,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
199,False,"{'a': 0.7, 'e': 0.819468297776412}",25,0,-110.52732144222544,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
200,False,"{'a': 0.7, 'e': 0.8186488294786356}",25,5,-23.015183121924565,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
201,False,"{'a': 0.7, 'e': 0.8178301806491569}",25,12,-39.763525677899594,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
202,False,"{'a': 0.7, 'e': 0.8170123504685077}",25,0,-121.83083169192176,"{0: 13, 1: 2, 2: 7, 3: 3, 4: 0}",0
203,False,"{'a': 0.7, 'e': 0.8161953381180392}",20,0,-52.88560718057531,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
204,False,"{'a': 0.7, 'e': 0.8153791427799212}",35,3,-255.58855088227713,"{0: 17, 1: 0, 2: 8, 3: 4, 4: 3}",1
205,False,"{'a': 0.7, 'e': 0.8145637636371413}",30,0,-155.97227553210905,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
206,False,"{'a': 0.7, 'e': 0.8137491998735041}",30,8,-28.919588866705993,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
207,False,"{'a': 0.7, 'e': 0.8129354506736306}",25,0,-23.548503023367342,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
208,False,"{'a': 0.7, 'e': 0.812122515222957}",20,6,-102.42622545251359,"{0: 6, 1: 0, 2: 7, 3: 0, 4: 1}",1
209,False,"{'a': 0.7, 'e': 0.8113103927077341}",20,0,-77.431487139442,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
210,False,"{'a': 0.7, 'e': 0.8104990823150263}",20,5,-84.70650016599564,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 2}",1
211,False,"{'a': 0.7, 'e': 0.8096885832327113}",25,0,-83.60756582707273,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
212,False,"{'a': 0.7, 'e': 0.8088788946494786}",25,0,-75.05421989485278,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
213,False,"{'a': 0.7, 'e': 0.8080700157548292}",30,0,-104.95440266132397,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",1
214,False,"{'a': 0.7, 'e': 0.8072619457390743}",20,0,-121.66987568386651,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
215,False,"{'a': 0.7, 'e': 0.8064546837933352}",20,0,-27.099294705786264,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
216,False,"{'a': 0.7, 'e': 0.8056482291095419}",30,14,-37.02170196862327,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
217,False,"{'a': 0.7, 'e': 0.8048425808804324}",20,0,-64.98699179758748,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
218,False,"{'a': 0.7, 'e': 0.8040377382995519}",35,0,-150.12025620085362,"{0: 24, 1: 4, 2: 4, 3: 0, 4: 3}",0
219,False,"{'a': 0.7, 'e': 0.8032337005612523}",25,0,-82.82811254891442,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
220,False,"{'a': 0.7, 'e': 0.8024304668606911}",25,0,-144.44927919094127,"{0: 14, 1: 3, 2: 3, 3: 4, 4: 1}",1
221,False,"{'a': 0.7, 'e': 0.8016280363938304}",20,0,-109.34030363917772,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
222,False,"{'a': 0.7, 'e': 0.8008264083574366}",25,0,-123.42629973639767,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
223,False,"{'a': 0.7, 'e': 0.8000255819490791}",20,0,-24.13166633103009,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
224,False,"{'a': 0.7, 'e': 0.79922555636713}",25,0,-109.4391199769514,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
225,False,"{'a': 0.7, 'e': 0.798426330810763}",20,0,-94.71507693125835,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
226,False,"{'a': 0.7, 'e': 0.7976279044799521}",20,0,-86.21993864915856,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
227,False,"{'a': 0.7, 'e': 0.7968302765754722}",20,0,-125.77171834205978,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",1
228,False,"{'a': 0.7, 'e': 0.7960334462988967}",25,0,-52.09057698945653,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
229,False,"{'a': 0.7, 'e': 0.7952374128525979}",25,0,-69.61825543642313,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
230,False,"{'a': 0.7, 'e': 0.7944421754397453}",30,0,-208.06175217448651,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
231,False,"{'a': 0.7, 'e': 0.7936477332643055}",30,0,-179.3462084912775,"{0: 19, 1: 3, 2: 3, 3: 2, 4: 3}",0
232,False,"{'a': 0.7, 'e': 0.7928540855310412}",25,1,-174.31545757327464,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 3}",1
233,False,"{'a': 0.7, 'e': 0.7920612314455101}",25,0,-66.62308141408737,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
234,False,"{'a': 0.7, 'e': 0.7912691702140646}",20,9,-95.65507412704105,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 2}",1
235,False,"{'a': 0.7, 'e': 0.7904779010438505}",20,0,-22.74475890006278,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
236,False,"{'a': 0.7, 'e': 0.7896874231428067}",30,16,-24.58646658797359,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
237,False,"{'a': 0.7, 'e': 0.7888977357196639}",30,0,-81.05097220685596,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
238,False,"{'a': 0.7, 'e': 0.7881088379839443}",30,0,-168.82147085867598,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
239,False,"{'a': 0.7, 'e': 0.7873207291459603}",20,9,-73.47679265508854,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
240,False,"{'a': 0.7, 'e': 0.7865334084168143}",30,0,-50.55972048577072,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
241,False,"{'a': 0.7, 'e': 0.7857468750083976}",30,0,-269.0706798796429,"{0: 15, 1: 2, 2: 7, 3: 2, 4: 4}",0
242,False,"{'a': 0.7, 'e': 0.7849611281333891}",25,12,-2.3477329837372674,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.7, 'e': 0.7841761670052557}",30,16,-87.92503207634924,"{0: 8, 1: 2, 2: 1, 3: 2, 4: 1}",1
244,False,"{'a': 0.7, 'e': 0.7833919908382505}",35,0,-158.15990448842211,"{0: 21, 1: 4, 2: 6, 3: 3, 4: 1}",0
245,False,"{'a': 0.7, 'e': 0.7826085988474122}",25,0,-47.461821637203045,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
246,False,"{'a': 0.7, 'e': 0.7818259902485648}",20,0,-121.82092241497169,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
247,False,"{'a': 0.7, 'e': 0.7810441642583162}",25,0,-28.943294769611985,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
248,False,"{'a': 0.7, 'e': 0.780263120094058}",25,0,-148.6231059485566,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
249,False,"{'a': 0.7, 'e': 0.7794828569739639}",30,0,-101.48622423477329,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
250,False,"{'a': 0.7, 'e': 0.7787033741169899}",25,1,-97.77897131720313,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 2}",1
251,False,"{'a': 0.7, 'e': 0.7779246707428729}",20,0,-56.14068410269716,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
252,False,"{'a': 0.7, 'e': 0.7771467460721301}",25,0,-89.8229590839456,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
253,False,"{'a': 0.7, 'e': 0.7763695993260579}",20,0,-65.69844617804677,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
254,False,"{'a': 0.7, 'e': 0.7755932297267318}",35,0,-137.10816645610674,"{0: 23, 1: 5, 2: 4, 3: 1, 4: 2}",0
255,False,"{'a': 0.7, 'e': 0.7748176364970051}",25,0,-81.91898606478028,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",1
256,False,"{'a': 0.7, 'e': 0.7740428188605081}",30,0,-32.32826415534772,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
257,False,"{'a': 0.7, 'e': 0.7732687760416476}",25,0,-64.48351031966499,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
258,False,"{'a': 0.7, 'e': 0.7724955072656059}",20,0,-42.54640839890988,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
259,False,"{'a': 0.7, 'e': 0.7717230117583403}",30,10,-1.0346016316935365,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
260,False,"{'a': 0.7, 'e': 0.770951288746582}",35,0,-65.73979888752262,"{0: 27, 1: 1, 2: 6, 3: 0, 4: 1}",0
261,False,"{'a': 0.7, 'e': 0.7701803374578354}",20,0,-61.55047644078465,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
262,False,"{'a': 0.7, 'e': 0.7694101571203776}",25,0,-47.056150828479105,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
263,False,"{'a': 0.7, 'e': 0.7686407469632572}",30,0,-115.4565888615777,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
264,False,"{'a': 0.7, 'e': 0.767872106216294}",25,6,-8.728647047654349,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
265,False,"{'a': 0.7, 'e': 0.7671042341100777}",20,6,-21.684797645857476,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
266,False,"{'a': 0.7, 'e': 0.7663371298759676}",20,0,-29.387207028985053,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
267,False,"{'a': 0.7, 'e': 0.7655707927460916}",30,12,-57.79376929834068,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
268,False,"{'a': 0.7, 'e': 0.7648052219533455}",25,4,-26.590923446427308,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
269,False,"{'a': 0.7, 'e': 0.7640404167313922}",25,0,-44.43406151602593,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.7, 'e': 0.7632763763146607}",25,13,-37.831934633083435,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
271,False,"{'a': 0.7, 'e': 0.7625130999383462}",20,0,-132.67529132190674,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
272,False,"{'a': 0.7, 'e': 0.7617505868384078}",20,8,-31.699231194527094,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
273,False,"{'a': 0.7, 'e': 0.7609888362515693}",20,0,-152.99775471002687,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
274,False,"{'a': 0.7, 'e': 0.7602278474153178}",20,0,-116.82557782748503,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
275,False,"{'a': 0.7, 'e': 0.7594676195679024}",25,0,-55.30077201275354,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
276,False,"{'a': 0.7, 'e': 0.7587081519483346}",25,0,-97.13965534789331,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
277,False,"{'a': 0.7, 'e': 0.7579494437963862}",30,0,-123.18248304812401,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
278,False,"{'a': 0.7, 'e': 0.7571914943525898}",30,0,-33.28386050837196,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
279,False,"{'a': 0.7, 'e': 0.7564343028582373}",25,0,-57.98601075607761,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
280,False,"{'a': 0.7, 'e': 0.755677868555379}",25,6,-23.31716112967014,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
281,False,"{'a': 0.7, 'e': 0.7549221906868236}",30,21,9.816356221586075,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.7, 'e': 0.7541672684961368}",20,0,-114.59737467063525,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
283,False,"{'a': 0.7, 'e': 0.7534131012276407}",25,11,-9.443592116784899,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
284,False,"{'a': 0.7, 'e': 0.752659688126413}",25,15,-15.484636579391374,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
285,False,"{'a': 0.7, 'e': 0.7519070284382866}",30,0,-95.40825944747284,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
286,False,"{'a': 0.7, 'e': 0.7511551214098483}",30,18,-54.40919615804009,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
287,False,"{'a': 0.7, 'e': 0.7504039662884385}",25,11,-30.503528063087643,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
288,False,"{'a': 0.7, 'e': 0.7496535623221501}",20,0,-35.364783825199126,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
289,False,"{'a': 0.7, 'e': 0.7489039087598279}",25,0,-164.55021918324528,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
290,False,"{'a': 0.7, 'e': 0.7481550048510681}",20,0,-48.1979969724489,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
291,False,"{'a': 0.7, 'e': 0.747406849846217}",20,0,-98.82789056618527,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
292,False,"{'a': 0.7, 'e': 0.7466594429963708}",25,8,-121.49181693576166,"{0: 9, 1: 1, 2: 3, 3: 3, 4: 1}",1
293,False,"{'a': 0.7, 'e': 0.7459127835533744}",25,0,-125.41809761343394,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
294,False,"{'a': 0.7, 'e': 0.745166870769821}",20,15,3.4895483781418086,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.7, 'e': 0.7444217038990513}",20,0,-139.10077353966895,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
296,False,"{'a': 0.7, 'e': 0.7436772821951522}",25,0,-139.76267722464763,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
297,False,"{'a': 0.7, 'e': 0.742933604912957}",35,0,-91.78392034277242,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
298,False,"{'a': 0.7, 'e': 0.7421906713080441}",25,0,-14.679496462294054,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.7, 'e': 0.741448480636736}",25,0,-68.13109584406092,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
300,False,"{'a': 0.7, 'e': 0.7407070321560992}",20,0,-18.274365087577884,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
301,False,"{'a': 0.7, 'e': 0.7399663251239432}",20,0,-47.46926342129178,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
302,False,"{'a': 0.7, 'e': 0.7392263587988193}",25,0,-101.9050871788896,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
303,False,"{'a': 0.7, 'e': 0.7384871324400204}",25,3,-10.621500208813538,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
304,False,"{'a': 0.7, 'e': 0.7377486453075804}",35,0,-82.72029750067327,"{0: 23, 1: 7, 2: 3, 3: 2, 4: 0}",0
305,False,"{'a': 0.7, 'e': 0.7370108966622728}",20,0,-94.70736239614786,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
306,False,"{'a': 0.7, 'e': 0.7362738857656105}",25,1,-135.03598007649876,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 2}",1
307,False,"{'a': 0.7, 'e': 0.7355376118798449}",25,3,-28.183195595660393,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
308,False,"{'a': 0.7, 'e': 0.7348020742679651}",30,8,-70.29009678128952,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
309,False,"{'a': 0.7, 'e': 0.734067272193697}",25,4,-128.422367831631,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 2}",1
310,False,"{'a': 0.7, 'e': 0.7333332049215034}",25,0,-70.11916895767366,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
311,False,"{'a': 0.7, 'e': 0.7325998717165819}",35,0,-65.38320742838796,"{0: 29, 1: 0, 2: 3, 3: 2, 4: 1}",0
312,False,"{'a': 0.7, 'e': 0.7318672718448653}",25,0,-10.27609681158571,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
313,False,"{'a': 0.7, 'e': 0.7311354045730205}",20,0,-43.48342638727261,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
314,False,"{'a': 0.7, 'e': 0.7304042691684475}",25,0,-105.9829491486816,"{0: 17, 1: 2, 2: 2, 3: 3, 4: 1}",0
315,False,"{'a': 0.7, 'e': 0.729673864899279}",30,21,-4.125334893230571,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.7, 'e': 0.7289441910343797}",25,0,-100.42904569249842,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
317,False,"{'a': 0.7, 'e': 0.7282152468433454}",20,1,-41.67786479603135,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
318,False,"{'a': 0.7, 'e': 0.727487031596502}",20,0,-83.08844671809389,"{0: 13, 1: 4, 2: 0, 3: 2, 4: 1}",1
319,False,"{'a': 0.7, 'e': 0.7267595445649054}",30,0,-231.954159226279,"{0: 18, 1: 1, 2: 5, 3: 2, 4: 4}",0
320,False,"{'a': 0.7, 'e': 0.7260327850203406}",20,6,-41.25740953302627,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
321,False,"{'a': 0.7, 'e': 0.7253067522353203}",25,0,-75.34012708589802,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
322,False,"{'a': 0.7, 'e': 0.7245814454830849}",20,0,-92.35949524514932,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
323,False,"{'a': 0.7, 'e': 0.7238568640376019}",25,0,-104.66320709399331,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
324,False,"{'a': 0.7, 'e': 0.7231330071735642}",20,0,-105.27014307835876,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
325,False,"{'a': 0.7, 'e': 0.7224098741663907}",20,11,-5.740482746709553,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
326,False,"{'a': 0.7, 'e': 0.7216874642922243}",25,16,-6.6323484270488215,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
327,False,"{'a': 0.7, 'e': 0.7209657768279321}",20,14,11.874279323428055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.7, 'e': 0.720244811051104}",20,9,-26.536811774450488,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
329,False,"{'a': 0.7, 'e': 0.719524566240053}",20,0,-41.8643377195546,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
330,False,"{'a': 0.7, 'e': 0.718805041673813}",20,1,3.983619310444512,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
331,False,"{'a': 0.7, 'e': 0.7180862366321391}",20,0,-103.55052724672265,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
332,False,"{'a': 0.7, 'e': 0.717368150395507}",20,0,-120.26935700487675,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
333,False,"{'a': 0.7, 'e': 0.7166507822451115}",25,13,-4.979712580245654,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.7, 'e': 0.7159341314628663}",25,7,-115.77081789311679,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 2}",1
335,False,"{'a': 0.7, 'e': 0.7152181973314035}",20,0,-214.4646720343751,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 5}",0
336,False,"{'a': 0.7, 'e': 0.7145029791340721}",25,15,-15.448018730650203,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
337,False,"{'a': 0.7, 'e': 0.713788476154938}",20,0,-65.68605970967035,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
338,False,"{'a': 0.7, 'e': 0.7130746876787831}",20,5,-22.864286591916457,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
339,False,"{'a': 0.7, 'e': 0.7123616129911043}",30,9,-53.081970057402465,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
340,False,"{'a': 0.7, 'e': 0.7116492513781132}",20,13,-46.437589820564234,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
341,False,"{'a': 0.7, 'e': 0.7109376021267351}",20,0,-129.882335809131,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
342,False,"{'a': 0.7, 'e': 0.7102266645246084}",25,0,-67.98439136300313,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
343,False,"{'a': 0.7, 'e': 0.7095164378600838}",20,3,-50.02964201951911,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
344,False,"{'a': 0.7, 'e': 0.7088069214222237}",25,2,-129.03534323351505,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 2}",1
345,False,"{'a': 0.7, 'e': 0.7080981145008014}",25,0,-156.258539641207,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
346,False,"{'a': 0.7, 'e': 0.7073900163863006}",30,19,11.467906472397683,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.7, 'e': 0.7066826263699143}",25,0,-79.63948786707893,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
348,False,"{'a': 0.7, 'e': 0.7059759437435444}",20,0,-114.61682848917964,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
349,False,"{'a': 0.7, 'e': 0.7052699677998009}",20,3,-7.079006383004158,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
350,False,"{'a': 0.7, 'e': 0.704564697832001}",25,0,-51.5843610638677,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
351,False,"{'a': 0.7, 'e': 0.7038601331341691}",20,0,-108.98460066276233,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
352,False,"{'a': 0.7, 'e': 0.7031562730010349}",25,0,-58.80999240124897,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
353,False,"{'a': 0.7, 'e': 0.7024531167280339}",20,0,-52.3542441561176,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
354,False,"{'a': 0.7, 'e': 0.7017506636113058}",20,0,-78.15350571761043,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
355,False,"{'a': 0.7, 'e': 0.7010489129476946}",30,0,-54.81649809315901,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
356,False,"{'a': 0.7, 'e': 0.7003478640347468}",20,0,-21.292815632150415,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
357,False,"{'a': 0.7, 'e': 0.6996475161707121}",20,7,-51.06134380892977,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
358,False,"{'a': 0.7, 'e': 0.6989478686545414}",20,0,-13.21748906029272,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
359,False,"{'a': 0.7, 'e': 0.6982489207858869}",20,0,-38.56933278001716,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
360,False,"{'a': 0.7, 'e': 0.6975506718651009}",20,0,28.462844313562222,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.7, 'e': 0.6968531211932358}",20,0,-79.26724153365413,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
362,False,"{'a': 0.7, 'e': 0.6961562680720426}",25,5,-12.242619354838709,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
363,False,"{'a': 0.7, 'e': 0.6954601118039706}",25,0,-27.577572289088824,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
364,False,"{'a': 0.7, 'e': 0.6947646516921666}",20,0,-84.53782502666664,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
365,False,"{'a': 0.7, 'e': 0.6940698870404745}",20,0,-20.19155949330599,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
366,False,"{'a': 0.7, 'e': 0.693375817153434}",25,0,-20.956477556254505,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
367,False,"{'a': 0.7, 'e': 0.6926824413362805}",30,16,-46.26123237191133,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
368,False,"{'a': 0.7, 'e': 0.6919897588949442}",20,0,-62.52705758200109,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
